brightness,gauss_amp,gauss_amp_unc,gaussian_width,gaussian_width_unc,int_wv,obs_line_center,obs_line_center_unc
5.969995006567263e-17,9.903511714581727e-17,1.263076292331995e-17,0.24048877716763523,0.035646403570655134,1310.194,1310.2476125122892,0.035303893978182614
1.7606388494700518e-17,3.6481896313858544e-17,8.485628926293879e-18,0.1925320086237173,0.05175428563517345,1313.249,1313.151609753329,0.051679009588691996
6.505509964433046e-16,1.2786177415170455e-15,4.2128870033171983e-17,0.20297880250792405,0.007725171543514802,1316.542,1316.5632242337333,0.0077210996901452495
6.501093035676624e-16,1.2783118641440584e-15,4.2028795645997736e-17,0.20288952590542692,0.0077075584281220905,1316.618,1316.563261585167,0.007700081073722691
3.075019581205263e-16,5.886485849329744e-16,2.8601346960291163e-17,0.20840198301755347,0.011699167915431206,1323.515,1323.5480180794038,0.011688376208309795
3.075028652075943e-16,5.886491638972973e-16,2.8601472504878315e-17,0.20840239279995912,0.01169927065534183,1323.522,1323.5480182751955,0.011688477142011969
7.436529453614673e-17,1.6055238779506162e-16,1.472139279741757e-17,0.18478367461494158,0.019566340473478966,1326.643,1326.6853545619063,0.01956400911128364
5.854393732024608e-16,9.220064032580474e-16,3.606742629881182e-17,0.2533133368237664,0.01152140460675044,1381.552,1381.4816654521935,0.011401922530263744
3.4814079758201213e-16,5.383597422878412e-16,2.605210206361059e-17,0.2579837844076446,0.014485753878540144,1385.51,1385.5171983572159,0.014380689861881246
1.8396034970108537e-15,2.4178878048626975e-15,7.403270056523422e-17,0.3035275717326492,0.010973826560903207,1388.435,1388.4580768998842,0.010602467990193456
6.005654470303847e-16,9.10685328843989e-16,3.749127347112443e-17,0.2630886227987672,0.01258117446938543,1392.588,1392.5959454529748,0.012468316226308536
1.5358642142901103e-15,2.244529473865846e-15,5.4542932476802864e-17,0.27298423975718006,0.0077239043122489855,1396.112,1396.1294059270008,0.007627075524664662
4.291219191571498e-16,7.44693974225104e-16,3.229202461504475e-17,0.22988621222151087,0.011521244003646023,1401.514,1401.5184647541569,0.011505098601810891
2.252569979941075e-16,4.521378963931638e-16,2.516546631592317e-17,0.19875471879934398,0.01277483226571525,1409.337,1409.325019721741,0.012773712661157429
1.1383882084858325e-16,1.8589897433998837e-16,1.6945406778413727e-17,0.24429999653728485,0.02581655564845761,1412.873,1412.9467229494915,0.025663702679637974
1.9855870766400518e-15,3.812967783174356e-15,9.039284887963323e-17,0.2077475293092909,0.00568792194326498,1425.03,1425.073620811026,0.005686293618087825
1.970504546362372e-15,3.802709258269804e-15,8.93106839515777e-17,0.20672565896475384,0.005617466085153597,1425.219,1425.0738636381864,0.005600586297007372
1.7804730106256195e-33,1.4206119226046049e-33,1.9608612219440947e-34,0.5000000012317837,8.71297404613938e-11,1433.28,1433.2799999998767,6.393294524244956e-11
-9.317414490244129e-33,-7.434221167233626e-33,1.026133568402769e-33,0.500000000076206,4.095762464755616e-10,1433.311,1433.3110000006236,3.0053150091515867e-10
5.122718321418138e-33,4.0873378558670694e-33,5.576947887644875e-34,0.5000000002611031,2.196478784204006e-10,1436.968,1436.9680000001504,1.6208904777671898e-10
