brightness,brightness_unc,gaussian_width,gaussian_width_unc,int_wv,obs_line_center,obs_line_center_unc
9.567194525881729e-19,5.050943474508553e-20,0.18206754095817887,0.004037350576933664,1208.85,1208.9868578158519,0.009198475571045679
